1833	1025
1834	125
1835	697
1836	285
1837	285
1838	823
1839	2187
1840	810
1841	110
1842	110
1843	110
1844	125
1845	534
1846	1288
1847	0
1848	222
1849	0
1850	810
1851	110
1852	810
1853	810
1854	1647
1855	1647
1856	11
1857	11
1858	823
1859	823
1860	125
1861	125
1862	125
1863	5052
1864	663
1865	2716
1866	950
1867	11
1868	950
1869	1733
1870	4065
1871	4065
1872	126
1873	663
1874	13360
1875	13360
1876	11
1877	11
1878	1733
1879	1733
1880	205
1881	534
1882	1025
1883	12686
1884	871
1885	871
1886	11
1887	105
1888	105
1889	1815
1890	766
1891	766
1892	11
1893	11
1894	11
1895	82513
1896	105
1897	1584
1898	105
1899	1584
1900	1076
1901	1076
1902	788
1903	10465
1904	715
1905	715
1906	75
1907	75
1908	766
1909	766
1910	1203
1911	1476
1912	1299
1913	3301
1914	4178
1915	3242
1916	4178
1917	6556
1918	6480
1919	13391
1920	178
1921	1477
1922	1641
1923	1641
1924	1641
1925	1641
1926	462
1927	462
1928	11
1929	2367
1930	177
1931	4223
1932	29
1933	29
1934	4728
1935	6817
1936	378
1937	281
1938	281
1939	281
1940	1003
1941	1003
1942	175
1943	175
1944	378
1945	766
1946	768
1947	2383
1948	2897
1949	2897
1950	1695
1951	5053
1952	29
1953	766
1954	378
1955	768
1956	703
1957	703
1958	703
1959	7074
1960	29
1961	25405
1962	126
1963	7461
1964	2709
1965	2709
1966	2709
1967	768
1968	573
1969	11
1970	29
1971	126
1972	1004
1973	626
1974	11
1975	11
1976	626
1977	1818
1978	573
1979	1818
1980	7083
1981	7083
1982	13754
1983	2869
1984	472
1985	626
1986	7058
1987	7058
1988	11
1989	11
1990	126
1991	465
1992	278
1993	465
1994	278
1995	573
1996	573
1997	573
1998	573
1999	573
2000	399
2001	1443
2002	2053
2003	2053
2004	841
2005	841
2006	1433
2007	1433
2008	1733
2009	200
2010	1947
2011	2516
2012	2330
2013	3347
2014	3350
2015	7952
2016	82
2017	7729
2018	162
2019	362
2020	1328
2021	1328
2022	1565
2023	3470
2024	82
2025	6983
2026	82
2027	7329
2028	1408
2029	1408
2030	2658
2031	20921
2032	42
2033	82
2034	495
2035	495
2036	1584
2037	1208
2038	990
2039	4161
2040	115
2041	3077
2042	1618
2043	7644
2044	6684
2045	6684
2046	11336
2047	72143
2048	1
2049	936
2050	368
2051	1288
2052	443
2053	443
2054	443
2055	1281
2056	876
2057	853
2058	56
2059	175
2060	726
2061	726
2062	1524
2063	1524
2064	210
2065	876
2066	46
2067	46
2068	252
2069	252
2070	1287
2071	1287
2072	206
2073	901
2074	210
2075	25672
2076	891
2077	891
2078	891
2079	6341
2080	349
2081	1853
2082	210
2083	210
2084	56
2085	56
2086	56
2087	4112
2088	121
2089	7331
2090	349
2091	386
2092	376
2093	252
2094	252
2095	4693
2096	8
2097	1074
2098	1074
2099	505
2100	1163
2101	703
2102	2290
2103	3279
2104	294
2105	1388
2106	1084
2107	1345
2108	1084
2109	318
2110	2230
2111	13995
2112	102
2113	3717
2114	1377
2115	1377
2116	179
2117	179
2118	370
2119	11541
2120	1403
2121	3940
2122	1793
2123	179
2124	1818
2125	1818
2126	7058
2127	2038
2128	583
2129	221
2130	2943
2131	2943
2132	573
2133	573
2134	1513
2135	1513
2136	271
2137	2012
2138	652
2139	27293
2140	4081
2141	11
2142	7568
2143	7568
2144	573
2145	1494
2146	266
2147	652
2148	652
2149	652
2150	390
2151	7349
2152	573
2153	7160
2154	583
2155	1634
2156	5113
2157	5113
2158	5113
2159	26655
2160	527
2161	573
2162	1065
2163	2395
2164	452
2165	158
2166	466
2167	466
2168	158
2169	7727
2170	1841
2171	9332
2172	2386
2173	2386
2174	4466
2175	26999
2176	69
2177	148
2178	887
2179	887
2180	1846
2181	111
2182	111
2183	1957
2184	8
2185	28460
2186	8
2187	6196
2188	121
2189	17
2190	2603
2191	2603
2192	1831
2193	5777
2194	5777
2195	5777
2196	1658
2197	1658
2198	17
2199	17
2200	450
2201	2909
2202	652
2203	2764
2204	314
2205	314
2206	314
2207	9353
2208	12
2209	3468
2210	3572
2211	647
2212	666
2213	1320
2214	1320
2215	8803
2216	105
2217	12328
2218	12
2219	1832
2220	818
2221	818
2222	1988
2223	8768
2224	29
2225	81
2226	470
2227	470
2228	219
2229	219
2230	3480
2231	9588
2232	29
2233	1288
2234	29
2235	2153
2236	2217
2237	5854
2238	5854
2239	4458
2240	105
2241	1480
2242	1483
2243	1483
2244	1028
2245	1028
2246	1834
2247	4167
2248	1834
2249	219
2250	718
2251	1205
2252	718
2253	1028
2254	12470
2255	6093
2256	69
2257	344
2258	344
2259	1716
2260	105
2261	105
2262	2273
2263	2273
2264	5705
2265	2034
2266	5705
2267	4536
2268	6442
2269	6442
2270	8714
2271	12722
2272	101
2273	29884
2274	69
2275	69
2276	370
2277	1251
2278	1251
2279	2861
2280	101
2281	13012
2282	506
2283	5971
2284	130
2285	130
2286	121
2287	44789
2288	40
2289	40
2290	2616
2291	4159
2292	506
2293	506
2294	1846
2295	1761
2296	72
2297	213
2298	739
2299	2236
2300	2369
2301	3037
2302	2654
2303	52892
2304	336
2305	1198
2306	1177
2307	2996
2308	228
2309	52
2310	996
2311	3529
2312	49
2313	9478
2314	49
2315	1099
2316	905
2317	905
2318	102
2319	102
2320	697
2321	49
2322	1065
2323	1065
2324	106
2325	222
2326	2241
2327	293
2328	202
2329	293
2330	106
2331	9837
2332	1633
2333	1633
2334	2751
2335	13199
2336	202
2337	639
2338	445
2339	445
2340	1873
2341	1873
2342	1873
2343	2086
2344	823
2345	4883
2346	202
2347	4889
2348	202
2349	162
2350	691
2351	9751
2352	823
2353	253
2354	207
2355	207
2356	202
2357	202
2358	8038
2359	8038
2360	196
2361	2218
2362	2716
2363	463
2364	463
2365	463
2366	30665
2367	45202
2368	105
2369	871
2370	2053
2371	2053
2372	303
2373	303
2374	303
2375	30702
2376	1733
2377	1433
2378	1457
2379	1457
2380	2330
2381	303
2382	4250
2383	4250
2384	250
2385	7952
2386	7952
2387	17124
2388	201
2389	201
2390	202
2391	202
2392	212
2393	492
2394	82
2395	1804
2396	857
2397	857
2398	931
2399	931
2400	109
2401	3884
2402	60
2403	60
2404	60
2405	60
2406	862
2407	13410
2408	69
2409	212
2410	109
2411	8315
2412	1704
2413	1704
2414	1704
2415	14225
2416	344
2417	69
2418	434
2419	434
2420	99
2421	99
2422	1319
2423	1319
2424	2856
2425	14293
2426	216
2427	4156
2428	216
2429	216
2430	9990
2431	55592
2432	174
2433	2342
2434	887
2435	48
2436	48
2437	48
2438	48
2439	726
2440	112
2441	8261
2442	281
2443	2367
2444	728
2445	728
2446	57
2447	57
2448	349
2449	206
2450	1811
2451	1440
2452	281
2453	728
2454	396
2455	396
2456	728
2457	206
2458	349
2459	16769
2460	2612
2461	2612
2462	5389
2463	31125
2464	250
2465	5501
2466	1288
2467	1288
2468	514
2469	514
2470	2897
2471	1906
2472	250
2473	6055
2474	250
2475	6819
2476	207
2477	584
2478	584
2479	1411
2480	1957
2481	728
2482	728
2483	728
2484	1084
2485	1084
2486	1028
2487	1028
2488	371
2489	81
2490	1957
2491	5563
2492	5236
2493	1388
2494	1388
2495	16734
2496	1114
2497	371
2498	2771
2499	10025
2500	856
2501	174
2502	174
2503	8307
2504	90
2505	2928
2506	1403
2507	914
2508	1374
2509	1374
2510	8243
2511	8243
2512	1005
2513	1385
2514	3499
2515	3499
2516	31
2517	31
2518	5759
2519	5759
2520	1689
2521	184
2522	1689
2523	2696
2524	465
2525	156
2526	31642
2527	31642
2528	31
2529	1513
2530	1005
2531	1005
2532	2342
2533	2342
2534	147
2535	5949
2536	31
2537	5605
2538	573
2539	7568
2540	1681
2541	2131
2542	2131
2543	32345
2544	343
2545	31
2546	1879
2547	390
2548	1826
2549	3794
2550	2334
2551	2334
2552	343
2553	5736
2554	343
2555	342
2556	8707
2557	8707
2558	19179
2559	111311
2560	11
2561	357
2562	39
2563	39
2564	1958
2565	1841
2566	1841
2567	766
2568	201
2569	654
2570	250
2571	1958
2572	250
2573	250
2574	8869
2575	8869
2576	857
2577	201
2578	3197
2579	3197
2580	102
2581	102
2582	374
2583	1846
2584	221
2585	653
2586	857
2587	3087
2588	1114
2589	177
2590	37
2591	5200
2592	105
2593	196
2594	857
2595	857
2596	3091
2597	3091
2598	1243
2599	1243
2600	310
2601	8263
2602	310
2603	1387
2604	450
2605	450
2606	102
2607	33327
2608	121
2609	343
2610	2016
2611	2016
2612	310
2613	273
2614	14616
2615	33326
2616	220
2617	4476
2618	220
2619	1334
2620	2003
2621	2003
2622	14847
2623	14847
2624	124
2625	250
2626	250
2627	250
2628	29
2629	29
2630	587
2631	16240
2632	998
2633	1887
2634	328
2635	328
2636	328
2637	29
2638	81
2639	655
2640	288
2641	2377
2642	6084
2643	6084
2644	124
2645	124
2646	29
2647	29
2648	201
2649	3716
2650	273
2651	5262
2652	121
2653	121
2654	5324
2655	9160
2656	165
2657	682
2658	136
2659	136
2660	231
2661	231
2662	231
2663	4634
2664	165
2665	1309
2666	643
2667	774
2668	20063
2669	20063
2670	6043
2671	5478
2672	1769
2673	165
2674	9527
2675	3264
2676	3736
2677	3736
2678	201
2679	11
2680	1769
2681	110
2682	1988
2683	532
2684	3238
2685	3238
2686	3238
2687	20116
2688	1
2689	1304
2690	124
2691	165
2692	1385
2693	732
2694	732
2695	201
2696	643
2697	1477
2698	298
2699	1400
2700	1023
2701	1023
2702	2040
2703	2233
2704	500
2705	2033
2706	2033
2707	2033
2708	2044
2709	1957
2710	1023
2711	1023
2712	500
2713	2511
2714	2044
2715	34216
2716	5172
2717	5172
2718	1396
2719	8597
2720	521
2721	2331
2722	2369
2723	5220
2724	5214
2725	5214
2726	5214
2727	8640
2728	11
2729	117607
2730	11
2731	2494
2732	1752
2733	1752
2734	1752
2735	1984
2736	106
2737	49
2738	703
2739	703
2740	141
2741	446
2742	1623
2743	1623
2744	446
2745	49
2746	106
2747	738
2748	703
2749	703
2750	1807
2751	35734
2752	534
2753	446
2754	1053
2755	1053
2756	841
2757	841
2758	841
2759	3276
2760	285
2761	446
2762	285
2763	1633
2764	127
2765	841
2766	3565
2767	3565
2768	330
2769	359
2770	1288
2771	1288
2772	336
2773	336
2774	129
2775	129
2776	841
2777	841
2778	362
2779	860
2780	1629
2781	691
2782	1626
2783	3300
2784	330
2785	3674
2786	330
2787	12
2788	362
2789	362
2790	127
2791	53938
2792	330
2793	4018
2794	330
2795	3123
2796	78
2797	78
2798	78
2799	640
2800	1454
2801	658
